#{"t_start": 1763982340.5143952, "env_id": "None"}
r,l,t
1.747742,24,104.576705
2.860589,24,104.626912
3.889671,24,104.666714
1.944168,24,104.720211
2.187833,24,104.757565
4.010186,24,105.078717
1.550822,24,105.116673
2.348282,24,105.148686
2.340835,24,105.185638
2.294574,24,105.226686
2.080064,24,105.256286
4.044571,24,105.564438
2.790769,24,105.597671
3.072159,24,105.636692
1.35357,24,105.674758
1.668733,24,105.706676
3.737106,24,105.985707
2.637882,24,106.015386
1.710322,24,106.048878
2.8852,24,106.08208
2.04672,24,106.106656
1.876588,24,106.432118
2.755037,24,106.484525
1.448,24,106.517468
2.585034,24,106.556699
1.088279,24,106.598647
2.5104,24,106.641712
2.746115,24,106.949692
2.515313,24,106.984676
4.671287,24,107.016654
2.149792,24,107.047578
2.679936,24,107.086713
2.083896,24,107.37668
1.182789,24,107.406751
1.94883,24,107.449638
2.029504,24,107.486712
1.501313,24,107.531
2.708382,24,107.854784
1.445217,24,107.886693
2.313656,24,107.930986
1.987677,24,107.966738
2.194025,24,107.998247
0.537431,24,108.035581
1.914472,24,108.346699
0.962135,24,108.399741
2.573198,24,108.44925
1.856536,24,108.513228
1.258752,24,108.560414
1.894394,24,108.86948
2.857854,24,108.906685
3.096562,24,108.956694
2.575164,24,109.000551
